Código Departamento|Departamento|Código Entidad|Entidad|Dimensión|Subcategoría|Indicador|Dato Numérico|Dato Cualitativo|Año|Mes|Fuente|Unidad de Medida
05|Antioquia|05101|Ciudad Bolívar|Paz y víctimas|Construcción de Paz|Índice de Incidencia del Conflicto Armado - IICA|0,11||2021|12|DNP|Número
05|Antioquia|05107|Briceño|Paz y víctimas|Construcción de Paz|Índice de Incidencia del Conflicto Armado - IICA|0,25||2021|12|DNP|Número
05|Antioquia|05113|Buriticá|Paz y víctimas|Construcción de Paz|Índice de Incidencia del Conflicto Armado - IICA|0,10||2021|12|DNP|Número
05|Antioquia|05120|Cáceres|Paz y víctimas|Construcción de Paz|Índice de Incidencia del Conflicto Armado - IICA|0,59||2021|12|DNP|Número
05|Antioquia|05125|Caicedo|Paz y víctimas|Construcción de Paz|Índice de Incidencia del Conflicto Armado - IICA|0,05||2021|12|DNP|Número
05|Antioquia|05129|Caldas|Paz y víctimas|Construcción de Paz|Índice de Incidencia del Conflicto Armado - IICA|0,03||2021|12|DNP|Número
05|Antioquia|05134|Campamento|Paz y víctimas|Construcción de Paz|Índice de Incidencia del Conflicto Armado - IICA|0,07||2021|12|DNP|Número
05|Antioquia|05138|Cañasgordas|Paz y víctimas|Construcción de Paz|Índice de Incidencia del Conflicto Armado - IICA|0,05||2021|12|DNP|Número
05|Antioquia|05142|Caracolí|Paz y víctimas|Construcción de Paz|Índice de Incidencia del Conflicto Armado - IICA|0,04||2021|12|DNP|Número
05|Antioquia|05145|Caramanta|Paz y víctimas|Construcción de Paz|Índice de Incidencia del Conflicto Armado - IICA|0,00||2021|12|DNP|Número
05|Antioquia|05147|Carepa|Paz y víctimas|Construcción de Paz|Índice de Incidencia del Conflicto Armado - IICA|0,04||2021|12|DNP|Número
05|Antioquia|05148|El Carmen de Viboral|Paz y víctimas|Construcción de Paz|Índice de Incidencia del Conflicto Armado - IICA|0,02||2021|12|DNP|Número
05|Antioquia|05150|Carolina|Paz y víctimas|Construcción de Paz|Índice de Incidencia del Conflicto Armado - IICA|0,02||2021|12|DNP|Número
05|Antioquia|05154|Caucasia|Paz y víctimas|Construcción de Paz|Índice de Incidencia del Conflicto Armado - IICA|0,20||2021|12|DNP|Número
05|Antioquia|05172|Chigorodó|Paz y víctimas|Construcción de Paz|Índice de Incidencia del Conflicto Armado - IICA|0,04||2021|12|DNP|Número
05|Antioquia|05190|Cisneros|Paz y víctimas|Construcción de Paz|Índice de Incidencia del Conflicto Armado - IICA|0,07||2021|12|DNP|Número
05|Antioquia|05197|Cocorná|Paz y víctimas|Construcción de Paz|Índice de Incidencia del Conflicto Armado - IICA|0,02||2021|12|DNP|Número
05|Antioquia|05206|Concepción|Paz y víctimas|Construcción de Paz|Índice de Incidencia del Conflicto Armado - IICA|0,00||2021|12|DNP|Número
05|Antioquia|05209|Concordia|Paz y víctimas|Construcción de Paz|Índice de Incidencia del Conflicto Armado - IICA|0,06||2021|12|DNP|Número
05|Antioquia|05212|Copacabana|Paz y víctimas|Construcción de Paz|Índice de Incidencia del Conflicto Armado - IICA|0,02||2021|12|DNP|Número
05|Antioquia|05234|Dabeiba|Paz y víctimas|Construcción de Paz|Índice de Incidencia del Conflicto Armado - IICA|0,26||2021|12|DNP|Número
05|Antioquia|05237|Don Matías|Paz y víctimas|Construcción de Paz|Índice de Incidencia del Conflicto Armado - IICA|0,03||2021|12|DNP|Número
05|Antioquia|05240|Ebéjico|Paz y víctimas|Construcción de Paz|Índice de Incidencia del Conflicto Armado - IICA|0,04||2021|12|DNP|Número
05|Antioquia|05250|El Bagre|Paz y víctimas|Construcción de Paz|Índice de Incidencia del Conflicto Armado - IICA|0,15||2021|12|DNP|Número
05|Antioquia|05264|Entrerrios|Paz y víctimas|Construcción de Paz|Índice de Incidencia del Conflicto Armado - IICA|0,03||2021|12|DNP|Número
05|Antioquia|05266|Envigado|Paz y víctimas|Construcción de Paz|Índice de Incidencia del Conflicto Armado - IICA|0,00||2021|12|DNP|Número
05|Antioquia|05282|Fredonia|Paz y víctimas|Construcción de Paz|Índice de Incidencia del Conflicto Armado - IICA|0,03||2021|12|DNP|Número
05|Antioquia|05284|Frontino|Paz y víctimas|Construcción de Paz|Índice de Incidencia del Conflicto Armado - IICA|0,06||2021|12|DNP|Número
05|Antioquia|05306|Giraldo|Paz y víctimas|Construcción de Paz|Índice de Incidencia del Conflicto Armado - IICA|0,03||2021|12|DNP|Número
05|Antioquia|05308|Girardota|Paz y víctimas|Construcción de Paz|Índice de Incidencia del Conflicto Armado - IICA|0,02||2021|12|DNP|Número
05|Antioquia|05310|Gómez Plata|Paz y víctimas|Construcción de Paz|Índice de Incidencia del Conflicto Armado - IICA|0,01||2021|12|DNP|Número
05|Antioquia|05313|Granada|Paz y víctimas|Construcción de Paz|Índice de Incidencia del Conflicto Armado - IICA|0,00||2021|12|DNP|Número
05|Antioquia|05315|Guadalupe|Paz y víctimas|Construcción de Paz|Índice de Incidencia del Conflicto Armado - IICA|0,05||2021|12|DNP|Número
05|Antioquia|05318|Guarne|Paz y víctimas|Construcción de Paz|Índice de Incidencia del Conflicto Armado - IICA|0,10||2021|12|DNP|Número
05|Antioquia|05321|Guatapé|Paz y víctimas|Construcción de Paz|Índice de Incidencia del Conflicto Armado - IICA|0,02||2021|12|DNP|Número
05|Antioquia|05347|Heliconia|Paz y víctimas|Construcción de Paz|Índice de Incidencia del Conflicto Armado - IICA|0,08||2021|12|DNP|Número
05|Antioquia|05353|Hispania|Paz y víctimas|Construcción de Paz|Índice de Incidencia del Conflicto Armado - IICA|0,02||2021|12|DNP|Número
05|Antioquia|05360|Itagüí|Paz y víctimas|Construcción de Paz|Índice de Incidencia del Conflicto Armado - IICA|0,01||2021|12|DNP|Número
05|Antioquia|05361|Ituango|Paz y víctimas|Construcción de Paz|Índice de Incidencia del Conflicto Armado - IICA|0,91||2021|12|DNP|Número
05|Antioquia|05364|Jardín|Paz y víctimas|Construcción de Paz|Índice de Incidencia del Conflicto Armado - IICA|0,08||2021|12|DNP|Número
05|Antioquia|05368|Jericó|Paz y víctimas|Construcción de Paz|Índice de Incidencia del Conflicto Armado - IICA|0,03||2021|12|DNP|Número
05|Antioquia|05376|La Ceja|Paz y víctimas|Construcción de Paz|Índice de Incidencia del Conflicto Armado - IICA|0,02||2021|12|DNP|Número
05|Antioquia|05380|La Estrella|Paz y víctimas|Construcción de Paz|Índice de Incidencia del Conflicto Armado - IICA|0,02||2021|12|DNP|Número
05|Antioquia|05390|La Pintada|Paz y víctimas|Construcción de Paz|Índice de Incidencia del Conflicto Armado - IICA|0,09||2021|12|DNP|Número
05|Antioquia|05400|La Unión|Paz y víctimas|Construcción de Paz|Índice de Incidencia del Conflicto Armado - IICA|0,00||2021|12|DNP|Número
05|Antioquia|05411|Liborina|Paz y víctimas|Construcción de Paz|Índice de Incidencia del Conflicto Armado - IICA|0,07||2021|12|DNP|Número
05|Antioquia|05425|Maceo|Paz y víctimas|Construcción de Paz|Índice de Incidencia del Conflicto Armado - IICA|0,11||2021|12|DNP|Número
05|Antioquia|05440|Marinilla|Paz y víctimas|Construcción de Paz|Índice de Incidencia del Conflicto Armado - IICA|0,03||2021|12|DNP|Número
05|Antioquia|05467|Montebello|Paz y víctimas|Construcción de Paz|Índice de Incidencia del Conflicto Armado - IICA|0,02||2021|12|DNP|Número
05|Antioquia|05475|Murindó|Paz y víctimas|Construcción de Paz|Índice de Incidencia del Conflicto Armado - IICA|0,63||2021|12|DNP|Número
05|Antioquia|05480|Mutatá|Paz y víctimas|Construcción de Paz|Índice de Incidencia del Conflicto Armado - IICA|0,18||2021|12|DNP|Número
05|Antioquia|05483|Nariño|Paz y víctimas|Construcción de Paz|Índice de Incidencia del Conflicto Armado - IICA|0,01||2021|12|DNP|Número
05|Antioquia|05490|Necoclí|Paz y víctimas|Construcción de Paz|Índice de Incidencia del Conflicto Armado - IICA|0,03||2021|12|DNP|Número
05|Antioquia|05495|Nechí|Paz y víctimas|Construcción de Paz|Índice de Incidencia del Conflicto Armado - IICA|0,13||2021|12|DNP|Número
05|Antioquia|05501|Olaya|Paz y víctimas|Construcción de Paz|Índice de Incidencia del Conflicto Armado - IICA|0,14||2021|12|DNP|Número
05|Antioquia|05541|Peñol|Paz y víctimas|Construcción de Paz|Índice de Incidencia del Conflicto Armado - IICA|0,02||2021|12|DNP|Número
05|Antioquia|05543|Peque|Paz y víctimas|Construcción de Paz|Índice de Incidencia del Conflicto Armado - IICA|0,19||2021|12|DNP|Número
05|Antioquia|05576|Pueblorrico|Paz y víctimas|Construcción de Paz|Índice de Incidencia del Conflicto Armado - IICA|0,03||2021|12|DNP|Número
05|Antioquia|05579|Puerto Berrío|Paz y víctimas|Construcción de Paz|Índice de Incidencia del Conflicto Armado - IICA|0,10||2021|12|DNP|Número
05|Antioquia|05585|Puerto Nare|Paz y víctimas|Construcción de Paz|Índice de Incidencia del Conflicto Armado - IICA|0,03||2021|12|DNP|Número
05|Antioquia|05591|Puerto Triunfo|Paz y víctimas|Construcción de Paz|Índice de Incidencia del Conflicto Armado - IICA|0,11||2021|12|DNP|Número
05|Antioquia|05604|Remedios|Paz y víctimas|Construcción de Paz|Índice de Incidencia del Conflicto Armado - IICA|0,22||2021|12|DNP|Número
05|Antioquia|05607|Retiro|Paz y víctimas|Construcción de Paz|Índice de Incidencia del Conflicto Armado - IICA|0,01||2021|12|DNP|Número
05|Antioquia|05615|Rionegro|Paz y víctimas|Construcción de Paz|Índice de Incidencia del Conflicto Armado - IICA|0,05||2021|12|DNP|Número
05|Antioquia|05628|Sabanalarga|Paz y víctimas|Construcción de Paz|Índice de Incidencia del Conflicto Armado - IICA|0,09||2021|12|DNP|Número
05|Antioquia|05631|Sabaneta|Paz y víctimas|Construcción de Paz|Índice de Incidencia del Conflicto Armado - IICA|0,01||2021|12|DNP|Número
05|Antioquia|05642|Salgar|Paz y víctimas|Construcción de Paz|Índice de Incidencia del Conflicto Armado - IICA|0,07||2021|12|DNP|Número
05|Antioquia|05647|San Andrés de Cuerquía|Paz y víctimas|Construcción de Paz|Índice de Incidencia del Conflicto Armado - IICA|0,25||2021|12|DNP|Número
05|Antioquia|05649|San Carlos|Paz y víctimas|Construcción de Paz|Índice de Incidencia del Conflicto Armado - IICA|0,11||2021|12|DNP|Número
05|Antioquia|05652|San Francisco|Paz y víctimas|Construcción de Paz|Índice de Incidencia del Conflicto Armado - IICA|0,01||2021|12|DNP|Número
05|Antioquia|05656|San Jerónimo|Paz y víctimas|Construcción de Paz|Índice de Incidencia del Conflicto Armado - IICA|0,08||2021|12|DNP|Número
05|Antioquia|05658|San José de La Montaña|Paz y víctimas|Construcción de Paz|Índice de Incidencia del Conflicto Armado - IICA|0,00||2021|12|DNP|Número
05|Antioquia|05659|San Juan de Urabá|Paz y víctimas|Construcción de Paz|Índice de Incidencia del Conflicto Armado - IICA|0,03||2021|12|DNP|Número
05|Antioquia|05660|San Luis|Paz y víctimas|Construcción de Paz|Índice de Incidencia del Conflicto Armado - IICA|0,14||2021|12|DNP|Número
05|Antioquia|05664|San Pedro de Los Milagros|Paz y víctimas|Construcción de Paz|Índice de Incidencia del Conflicto Armado - IICA|0,04||2021|12|DNP|Número
05|Antioquia|05665|San Pedro de Urabá|Paz y víctimas|Construcción de Paz|Índice de Incidencia del Conflicto Armado - IICA|0,02||2021|12|DNP|Número
05|Antioquia|05667|San Rafael|Paz y víctimas|Construcción de Paz|Índice de Incidencia del Conflicto Armado - IICA|0,08||2021|12|DNP|Número
05|Antioquia|05670|San Roque|Paz y víctimas|Construcción de Paz|Índice de Incidencia del Conflicto Armado - IICA|0,08||2021|12|DNP|Número
05|Antioquia|05674|San Vicente|Paz y víctimas|Construcción de Paz|Índice de Incidencia del Conflicto Armado - IICA|0,03||2021|12|DNP|Número
05|Antioquia|05679|Santa Bárbara|Paz y víctimas|Construcción de Paz|Índice de Incidencia del Conflicto Armado - IICA|0,06||2021|12|DNP|Número
05|Antioquia|05686|Santa Rosa de Osos|Paz y víctimas|Construcción de Paz|Índice de Incidencia del Conflicto Armado - IICA|0,04||2021|12|DNP|Número
05|Antioquia|05690|Santo Domingo|Paz y víctimas|Construcción de Paz|Índice de Incidencia del Conflicto Armado - IICA|0,03||2021|12|DNP|Número
05|Antioquia|05697|El Santuario|Paz y víctimas|Construcción de Paz|Índice de Incidencia del Conflicto Armado - IICA|0,01||2021|12|DNP|Número
05|Antioquia|05736|Segovia|Paz y víctimas|Construcción de Paz|Índice de Incidencia del Conflicto Armado - IICA|0,23||2021|12|DNP|Número
05|Antioquia|05756|Sonsón|Paz y víctimas|Construcción de Paz|Índice de Incidencia del Conflicto Armado - IICA|0,01||2021|12|DNP|Número
05|Antioquia|05761|Sopetrán|Paz y víctimas|Construcción de Paz|Índice de Incidencia del Conflicto Armado - IICA|0,06||2021|12|DNP|Número
05|Antioquia|05789|Támesis|Paz y víctimas|Construcción de Paz|Índice de Incidencia del Conflicto Armado - IICA|0,02||2021|12|DNP|Número
05|Antioquia|05790|Tarazá|Paz y víctimas|Construcción de Paz|Índice de Incidencia del Conflicto Armado - IICA|0,70||2021|12|DNP|Número
05|Antioquia|05792|Tarso|Paz y víctimas|Construcción de Paz|Índice de Incidencia del Conflicto Armado - IICA|0,06||2021|12|DNP|Número
05|Antioquia|05809|Titiribí|Paz y víctimas|Construcción de Paz|Índice de Incidencia del Conflicto Armado - IICA|0,02||2021|12|DNP|Número
05|Antioquia|05819|Toledo|Paz y víctimas|Construcción de Paz|Índice de Incidencia del Conflicto Armado - IICA|0,10||2021|12|DNP|Número
05|Antioquia|05837|Turbo|Paz y víctimas|Construcción de Paz|Índice de Incidencia del Conflicto Armado - IICA|0,06||2021|12|DNP|Número
05|Antioquia|05842|Uramita|Paz y víctimas|Construcción de Paz|Índice de Incidencia del Conflicto Armado - IICA|0,04||2021|12|DNP|Número
05|Antioquia|05847|Urrao|Paz y víctimas|Construcción de Paz|Índice de Incidencia del Conflicto Armado - IICA|0,13||2021|12|DNP|Número
05|Antioquia|05854|Valdivia|Paz y víctimas|Construcción de Paz|Índice de Incidencia del Conflicto Armado - IICA|0,61||2021|12|DNP|Número
05|Antioquia|05856|Valparaíso|Paz y víctimas|Construcción de Paz|Índice de Incidencia del Conflicto Armado - IICA|0,01||2021|12|DNP|Número
05|Antioquia|05858|Vegachí|Paz y víctimas|Construcción de Paz|Índice de Incidencia del Conflicto Armado - IICA|0,17||2021|12|DNP|Número
05|Antioquia|05861|Venecia|Paz y víctimas|Construcción de Paz|Índice de Incidencia del Conflicto Armado - IICA|0,07||2021|12|DNP|Número
05|Antioquia|05873|Vigía del Fuerte|Paz y víctimas|Construcción de Paz|Índice de Incidencia del Conflicto Armado - IICA|0,02||2021|12|DNP|Número
05|Antioquia|05885|Yalí|Paz y víctimas|Construcción de Paz|Índice de Incidencia del Conflicto Armado - IICA|0,05||2021|12|DNP|Número
05|Antioquia|05887|Yarumal|Paz y víctimas|Construcción de Paz|Índice de Incidencia del Conflicto Armado - IICA|0,14||2021|12|DNP|Número
05|Antioquia|05890|Yolombó|Paz y víctimas|Construcción de Paz|Índice de Incidencia del Conflicto Armado - IICA|0,10||2021|12|DNP|Número
05|Antioquia|05893|Yondó|Paz y víctimas|Construcción de Paz|Índice de Incidencia del Conflicto Armado - IICA|0,02||2021|12|DNP|Número
05|Antioquia|05895|Zaragoza|Paz y víctimas|Construcción de Paz|Índice de Incidencia del Conflicto Armado - IICA|0,19||2021|12|DNP|Número
08|Atlántico|08000|Atlántico|Paz y víctimas|Construcción de Paz|Índice de Incidencia del Conflicto Armado - IICA|||2021|12|DNP|Número
08|Atlántico|08001|Barranquilla|Paz y víctimas|Construcción de Paz|Índice de Incidencia del Conflicto Armado - IICA|0,03||2021|12|DNP|Número
08|Atlántico|08078|Baranoa|Paz y víctimas|Construcción de Paz|Índice de Incidencia del Conflicto Armado - IICA|0,01||2021|12|DNP|Número
08|Atlántico|08137|Campo de La Cruz|Paz y víctimas|Construcción de Paz|Índice de Incidencia del Conflicto Armado - IICA|0,01||2021|12|DNP|Número
08|Atlántico|08141|Candelaria|Paz y víctimas|Construcción de Paz|Índice de Incidencia del Conflicto Armado - IICA|0,01||2021|12|DNP|Número
08|Atlántico|08296|Galapa|Paz y víctimas|Construcción de Paz|Índice de Incidencia del Conflicto Armado - IICA|0,01||2021|12|DNP|Número
08|Atlántico|08372|Juan de Acosta|Paz y víctimas|Construcción de Paz|Índice de Incidencia del Conflicto Armado - IICA|0,01||2021|12|DNP|Número
08|Atlántico|08421|Luruaco|Paz y víctimas|Construcción de Paz|Índice de Incidencia del Conflicto Armado - IICA|0,03||2021|12|DNP|Número
08|Atlántico|08433|Malambo|Paz y víctimas|Construcción de Paz|Índice de Incidencia del Conflicto Armado - IICA|0,02||2021|12|DNP|Número
08|Atlántico|08436|Manatí|Paz y víctimas|Construcción de Paz|Índice de Incidencia del Conflicto Armado - IICA|0,00||2021|12|DNP|Número
08|Atlántico|08520|Palmar de Varela|Paz y víctimas|Construcción de Paz|Índice de Incidencia del Conflicto Armado - IICA|0,00||2021|12|DNP|Número
08|Atlántico|08549|Piojó|Paz y víctimas|Construcción de Paz|Índice de Incidencia del Conflicto Armado - IICA|0,01||2021|12|DNP|Número
08|Atlántico|08558|Polonuevo|Paz y víctimas|Construcción de Paz|Índice de Incidencia del Conflicto Armado - IICA|0,00||2021|12|DNP|Número
08|Atlántico|08560|Ponedera|Paz y víctimas|Construcción de Paz|Índice de Incidencia del Conflicto Armado - IICA|0,01||2021|12|DNP|Número
08|Atlántico|08573|Puerto Colombia|Paz y víctimas|Construcción de Paz|Índice de Incidencia del Conflicto Armado - IICA|0,03||2021|12|DNP|Número
08|Atlántico|08606|Repelón|Paz y víctimas|Construcción de Paz|Índice de Incidencia del Conflicto Armado - IICA|0,00||2021|12|DNP|Número
08|Atlántico|08634|Sabanagrande|Paz y víctimas|Construcción de Paz|Índice de Incidencia del Conflicto Armado - IICA|0,01||2021|12|DNP|Número
08|Atlántico|08638|Sabanalarga|Paz y víctimas|Construcción de Paz|Índice de Incidencia del Conflicto Armado - IICA|0,02||2021|12|DNP|Número
08|Atlántico|08675|Santa Lucía|Paz y víctimas|Construcción de Paz|Índice de Incidencia del Conflicto Armado - IICA|0,01||2021|12|DNP|Número
08|Atlántico|08685|Santo Tomás|Paz y víctimas|Construcción de Paz|Índice de Incidencia del Conflicto Armado - IICA|0,01||2021|12|DNP|Número
08|Atlántico|08758|Soledad|Paz y víctimas|Construcción de Paz|Índice de Incidencia del Conflicto Armado - IICA|0,02||2021|12|DNP|Número
08|Atlántico|08770|Suan|Paz y víctimas|Construcción de Paz|Índice de Incidencia del Conflicto Armado - IICA|0,01||2021|12|DNP|Número
08|Atlántico|08832|Tubará|Paz y víctimas|Construcción de Paz|Índice de Incidencia del Conflicto Armado - IICA|0,00||2021|12|DNP|Número
08|Atlántico|08849|Usiacurí|Paz y víctimas|Construcción de Paz|Índice de Incidencia del Conflicto Armado - IICA|0,01||2021|12|DNP|Número
11|Bogotá|11001|Bogotá|Paz y víctimas|Construcción de Paz|Índice de Incidencia del Conflicto Armado - IICA|0,01||2021|12|DNP|Número
13|Bolívar|13000|Bolívar|Paz y víctimas|Construcción de Paz|Índice de Incidencia del Conflicto Armado - IICA|||2021|12|DNP|Número
